-0.21728862352482226,0.006491642519652621,-0.00046681051529825715,-0.06546641811594227,-0.97382331772848,-0.0005408553963601779,-0.0010231833655490847,9.599522487561503e-05,0.0075063252839513645,0.0032109170138061582,1
-0.21728907040395895,0.006170500882984989,-0.0004668114753479675,-0.06546655275518815,-0.9738253205085449,-0.0005408565086917334,-0.0010001533056629057,9.599542230087606e-05,0.007506340721575793,0.003210923617427645,1
-0.21728906534077475,0.006170500739202412,-0.00046681146447051064,-0.06546655122971236,-0.9738252978168515,-0.0005408564960889084,-0.0010231854460019216,9.59954200640286e-05,0.007506340546666003,0.0032109235426079695,1
-0.1780935119037002,0.005833891534112406,-0.0006341701324506884,-0.062223543690502224,-0.9817794306197208,-0.0005480244297749753,-0.0009673692887409327,0.00016803037715964358,-0.019276169173964044,-0.00763974857865946,1
-0.1445905080237233,0.005864934683184381,-0.0006375446617581922,-0.06255464596267786,-0.987003649315306,-0.0005509405628516895,-0.0009506252283439069,0.0001689244959508975,-0.028216139438622473,-0.010833911331034105,1
-0.12428634509025614,0.005878270675307856,-0.0006838425776141498,-0.06269688595526242,-0.9892479493125166,-0.000552193320026933,-0.0009141738123713389,0.00017603045465723247,-0.04244455489165914,-0.010858546039514552,1
-0.11073330948388213,0.005883894113955244,-0.0008620112877334851,-0.06275686483528112,-0.9901943118496113,-0.0005527215749216442,-0.0009150483553501972,0.0002606609814132545,-0.05572536696345227,-0.010868933850968954,1
-0.09081199805974734,0.005267564812695637,-0.0009700914318165989,-0.06664960437861865,-0.9885056266116,-0.0005517789591611507,-0.0007241597434824237,0.00028120135782070294,-0.09982731622242655,-0.010850397884919252,1
-0.07669174705561663,0.0034983850312053037,-0.004436652899631862,-0.2504119329371207,-0.8607600198067571,-0.0004778470714965359,0.0006436065110547309,0.001338037489189674,-0.4342835713035997,-0.04076647015133849,1
-0.027948318936319907,-0.27739677352993986,-0.3221882338716387,-0.36949849142218516,-0.002526910706199645,0.016428216840518785,0.3275804197106852,0.023962032752146634,-0.6370124939948251,0.4094986571417146,1
-0.015055214400101219,-0.4054526712102147,-0.47051100884291885,-0.19685983235773127,0.006733285922094369,0.023662388229444192,0.4470110065215568,0.034232790473750274,-0.34314620834572784,0.5057064854334383,1
-0.01339722859396109,-0.45507080484550655,-0.5245520473163728,-0.17518024685504663,0.011597800375452988,0.0308088186377372,0.3985662491093421,0.035401171323667144,-0.28889238811126766,0.49202895880639297,1
-0.013247355454599844,-0.4631832092799134,-0.5342759920116044,-0.17735871861384495,0.012049775492517924,0.03192508064231275,0.3990354065373739,0.03931911797633114,-0.23162390689778112,0.5026394247705758,1
