-0.7568037492135193,0.17247307182732133,0.13205551463685422,0.05166395213982731,0.2886938515360253,-0.1566465070983501,-0.34356620736042465,0.19792847075160588,0.17214479751208556,-0.2869005969191748,0
-0.7568037492135193,0.17247307182732133,0.13205551463685422,0.05166395213982731,0.2886938515360253,-0.1566465070983501,-0.34356620736042465,0.19792847075160588,0.17214479751208556,-0.2869005969191748,0
-0.8000182901906916,0.17570858570075715,0.1345328141082698,0.05263314363235371,0.16334875396339507,-0.042826750939227706,-0.3500113481501203,0.20164151596080768,0.17537415311345034,-0.29228271745424816,0
-0.8237311115826911,0.18198214113683214,0.14794274005504107,0.053002919545540365,0.1667599439062031,-0.044096150787048045,-0.18161881719931028,0.20761824088299782,0.3312715599049545,-0.21840149648503043,0
-0.7845724170741786,0.1690885947612128,0.13746090613485645,0.049247630169701,0.15494489954570384,0.05507781212060852,0.4097701280106783,0.15869157443024048,0.3078007665959191,0.13897502739372425,0
-0.704129525778497,0.1495842059767355,0.1216047748581904,0.043566910385492694,0.1370719876253049,0.08190753934104011,0.5408438510823218,0.13996690734974,0.272295912892894,0.23041609497635218,5
-0.6978565352099549,0.14717080972124832,0.11964279961905479,0.03522035461877515,0.07135260479830978,0.10357273764048494,0.5518169564525369,0.11000001785745686,0.26790268212184337,0.2670044239710818,5
-0.6657967085777842,0.1388245929991131,0.11352239127855328,0.02956193588904696,0.03273041365491126,0.127624011761018,0.5899828644181881,0.06488577308894337,0.254197939209424,0.29855038644857884,5
-0.5373938509039419,0.09003235978350121,0.04373360520268974,-0.03136125574086995,-0.35306249993155847,0.34638255714107224,0.4762011577892736,-0.2940219881008112,-0.2899288516564491,0.24097316762826548,5
-0.4762122045347733,0.07650506856820623,0.0279434586918618,-0.04367918908928913,-0.4240112223456989,0.37785353807311606,0.4201756983035327,-0.2594300583820086,-0.3909728995218442,0.21262247544854956,5
-0.43660676318496294,0.06244101027563473,-8.417738741580896e-05,-0.06618302612321578,-0.5562628597644079,0.3464283540932284,0.3852306804788981,-0.23785387477355963,-0.3584566093177635,0.19493916766928804,5
-0.4357901532098592,0.045822729373767065,-0.0296873674052189,-0.07462429293371023,-0.5743425287608285,0.3393081117195544,0.3773129226441945,-0.2329651951435733,-0.351089146728079,0.19093252645321115,5
-0.4900000644796382,0.04976043245585977,-0.08543543292488018,-0.0992601914664172,-0.6236977368984993,0.36846601251587935,0.07713157526105764,-0.25298468720513406,-0.3812594319566998,-2.7952912626844263e-05,5
-0.49090810458122774,0.048246489148011745,-0.08283609052478234,-0.09624023574678801,-0.6047219569806893,0.3572555662579475,-0.2373235358125089,-0.1375778458578144,-0.36965975050142313,-0.18747845401723803,5
-0.5358587991947498,0.0501553612121393,-0.08611349996734724,-0.10004798011754425,-0.6286477777114721,0.36426026852644294,-0.24671324013446871,0.014914238852101473,-0.23850013791515529,-0.2164732484189476,5
