-0.9432839054045471,2.0369728442748966e-05,0.2242525739070384,0.23996500930134082
-0.9432839054045471,2.0369728442748966e-05,0.2242525739070384,0.23996500930134082
-0.9432839054045471,2.0369728442748966e-05,0.2242525739070384,0.23996500930134082
-0.944065137803855,2.0399326546973427e-05,0.2225349384700496,0.23922535969245673
-0.9479282959347787,2.0516257756919153e-05,0.21474489314488215,0.23406941319991068
-0.9479251688306831,2.052391312955447e-05,0.22079903178388546,0.22848608062318704
-0.947023490678042,2.049994100900398e-05,0.22115596772852586,0.2318886172283039
-0.947023490678042,2.049994100900398e-05,0.22115596772852586,0.2318886172283039
-0.947023490678042,2.049994100900398e-05,0.22115596772852586,0.2318886172283039
-0.9472833688461009,2.050509397515357e-05,0.21764020735944944,0.23425805710813147
-0.9472833688461009,2.050509397515357e-05,0.21764020735944944,0.23425805710813147
-0.9472833688461009,2.050509397515357e-05,0.21764020735944944,0.23425805710813147
-0.9463141670940444,2.0441281504288145e-05,0.22236616032869297,0.23364264281414146
-0.9463141670940444,2.0441281504288145e-05,0.22236616032869297,0.23364264281414146
-0.9472833688461009,2.050509397515357e-05,0.21764020735944944,0.23425805710813147
-0.9472833688461009,2.050509397515357e-05,0.21764020735944944,0.23425805710813147
-0.9472833688461009,2.050509397515357e-05,0.21764020735944944,0.23425805710813147
-0.947254292011839,2.0494349685540395e-05,0.22020065407081552,0.23198116115808642
-0.9453361289514215,2.0418354621164593e-05,0.22338715438088003,0.23671901825728522
-0.9453361289514215,2.0418354621164593e-05,0.22338715438088003,0.23671901825728522
-0.9454736963882686,2.042179213390028e-05,0.22360413960544978,0.23601144131836685
-0.9454736963882686,2.042179213390028e-05,0.22360413960544978,0.23601144131836685
-0.9454736963882686,2.042179213390028e-05,0.22360413960544978,0.23601144131836685
-0.9459490084448775,2.043487276918222e-05,0.21899922300557947,0.23832407027986635
-0.9459490084448775,2.043487276918222e-05,0.21899922300557947,0.23832407027986635
-0.9470345598778933,2.050045942840045e-05,0.22113882550935485,0.23188548273265552
-0.9479467513569041,2.0525211193207505e-05,0.22079251660080604,0.22835261382695787
-0.9465394738796843,2.0485750038135896e-05,0.22095857466817703,0.2338590108309924
-0.9464724069891337,2.0482110330837085e-05,0.2190440982526782,0.2357691627125657
-0.9464239449160041,2.047571363637596e-05,0.22097617519040932,0.23412899373689083
-0.9466284162206331,2.0485265517378335e-05,0.21991976244198824,0.2340914692922381
-0.9466671085768865,2.0489687528264745e-05,0.218770783171154,0.23494643558365144
-0.9466671085768865,2.0489687528264745e-05,0.218770783171154,0.23494643558365144
-0.9466671085768865,2.0489687528264745e-05,0.218770783171154,0.23494643558365144
-0.9466284162206331,2.0485265517378335e-05,0.21991976244198824,0.2340914692922381
-0.9464239449160041,2.047571363637596e-05,0.22097617519040932,0.23412899373689083
-0.9425974466701909,2.0262907278456628e-05,0.22792055400673725,0.24300814544563226
-0.9422426162117744,2.0251765486851356e-05,0.22833269345872656,0.2440811060829954
-0.9412869944164416,2.0225547318179368e-05,0.22887231676490455,0.24731128280849046
-0.9410811653790353,2.0246268484676154e-05,0.22786346199340565,0.24910276713792157
-0.9412300633242038,2.0233725346125134e-05,0.2278035101556674,0.24859612264480818
-0.9407703381996437,2.020383740945588e-05,0.22901802144191097,0.24923867159818228
-0.9411229389736282,2.0201674042182382e-05,0.2283104376803665,0.24857663110636524
-0.9408930993124106,2.0211422037675254e-05,0.2290396197764729,0.24881374287777996
-0.9411597626820283,2.0178636704578223e-05,0.2286113934990857,0.24821294776348482
-0.94133112490713,2.018479612321085e-05,0.2285734999309642,0.2476025439021038
-0.94133112490713,2.018479612321085e-05,0.2285734999309642,0.2476025439021038
-0.9411597626820283,2.0178636704578223e-05,0.2286113934990857,0.24821294776348482
-0.9411597626820283,2.0178636704578223e-05,0.2286113934990857,0.24821294776348482
-0.9411597626820283,2.0178636704578223e-05,0.2286113934990857,0.24821294776348482
-0.9411597626820283,2.0178636704578223e-05,0.2286113934990857,0.24821294776348482
-0.94133112490713,2.018479612321085e-05,0.2285734999309642,0.2476025439021038
-0.940833157177805,2.0200898675733273e-05,0.228960184797122,0.2491024777581488
-0.940833157177805,2.0200898675733273e-05,0.228960184797122,0.2491024777581488
-0.940833157177805,2.0200898675733273e-05,0.228960184797122,0.2491024777581488
-0.9424971229499847,2.0261401434489055e-05,0.22744209268688045,0.24411982451067904
-0.9424971229499847,2.0261401434489055e-05,0.22744209268688045,0.24411982451067904
-0.9412242882938753,2.021869695774335e-05,0.22879525600144077,0.24770977662070418
-0.9412242882938753,2.021869695774335e-05,0.22879525600144077,0.24770977662070418
-0.9410496259425621,2.0246804302009948e-05,0.2278497205068296,0.24922941967269266
-0.9414995302087331,2.017708935011324e-05,0.22831970025543066,0.2469901647762965
-0.9414995302087331,2.017708935011324e-05,0.22831970025543066,0.2469901647762965
-0.9414995302087331,2.017708935011324e-05,0.22831970025543066,0.2469901647762965
-0.9413300253724429,2.024416681208653e-05,0.22764001673027792,0.24823894637800314
-0.9411168988749319,2.017385015935944e-05,0.22860825145708014,0.2481231473384426
-0.9410810417102873,2.019893552606954e-05,0.22828792278984747,0.24852430969893255
-0.9412351567833386,2.017439757686072e-05,0.22850430540696265,0.2477341993656563
-0.968875462876384,2.6411770066163134e-05,0.1512188940474412,0.194268084283467
-0.6331515012858571,1.7259856926670504e-05,-0.7664744941858628,0.10581180992385276
-0.4426023800629372,1.2063491831999957e-05,-0.8940426654695174,0.06686372358790373
-0.2522078720785393,6.856674352924425e-06,-0.9666905873552701,0.04115978076520573
-0.22570359297181783,6.136113137701074e-06,-0.9736802508937101,0.028635176606072003
