-0.5909169155735958;1.2760545402604662e-05;0.14048224349354851;0.15032524389475713;0.006327128815453685;-0.6540770742225125;-0.04892405363943239;-0.24343606559312655;0.33713952151003374;0.061980253926805;0
-0.5909169155735958;1.2760545402604662e-05;0.14048224349354851;0.15032524389475713;0.006327128815453685;-0.6540770742225125;-0.04892405363943239;-0.24343606559312655;0.33713952151003374;0.061980253926805;0
-0.49386305325621943;1.0664717403846386e-05;0.11740904325384255;0.12563540148328073;-0.006608712927009366;-0.6709627178738549;-0.0408886289616326;-0.32749360449856674;0.4043033669650155;0.05180044205736637;0
-0.5526900242745909;1.194250675399319e-05;0.13028003642955205;0.1400512152827658;-0.0062771465422635266;-0.6372997815166919;-0.05178042640368199;-0.31106289073171656;0.38401902306844626;0.060651700696212014;0
-0.5032876930005904;1.0892785962574271e-05;0.11401544011086497;0.12427549159213029;-0.009056767996987099;-0.6946642992117754;-0.040190261110255504;-0.30617639777121697;0.3729109307971937;0.03024671210842731;0
-0.4576180844210975;9.908075151920913e-06;0.10659241181623545;0.11030339310501368;-0.01556954936557951;-0.7445526616370052;-0.03319972403155769;-0.2951185413942401;0.35128726385821435;0.024985717114575298;0
-0.46876119852932263;1.0147136804685735e-05;0.1094686008476006;0.11478108748856976;-0.015446136717343299;-0.7386509355454921;-0.03348133504408882;-0.29277927261504283;0.34850277148104647;0.027136729150641678;0
-0.46862841735639327;1.0144262529402224e-05;0.10943759280072067;0.1147485746281311;-0.015441761448748134;-0.7384417054771442;-0.03639438064527921;-0.2926963400358336;0.3484040546783086;0.03313869302575419;0
-0.46850427325046995;1.0141575218186512e-05;0.10940860174595433;0.11471817664398078;-0.015437670779898495;-0.7382460852759193;-0.04141754928724663;-0.2926188020033648;0.3483117591446487;0.03515273835467088;0
-0.4754899888727413;1.0292555772362875e-05;0.1092447552432628;0.11758610425450405;-0.013838152190193303;-0.7249377643734175;-0.03724731092594714;-0.2850639490986237;0.37218875936537044;0.03229464221934229;0
-0.4754752079378089;1.0292235821153135e-05;0.10924135929454307;0.1175824490091853;-0.013255131106256002;-0.7249152291819814;-0.03827824427269656;-0.285055087688748;0.37217718962055246;0.03229363831806892;0
-0.48809318589086237;1.0565367211624967e-05;0.11214036441642615;0.12070280675759179;-0.013250595398778334;-0.7071641667967276;-0.03823457713339733;-0.2926197698253039;0.38205388454567624;0.033150634454815066;0
-0.4761130443237255;1.0284492302140175e-05;0.11187767575517041;0.11755114086020724;-0.013920202022424069;-0.7341181442464928;-0.04132029392137669;-0.2909826088926084;0.346364155994044;0.03582605228178609;0
-0.48474360684187434;1.04709206196149e-05;0.11390569680290644;0.11968200554112518;-0.011612879589524004;-0.7441892991082797;-0.04206931221484368;-0.2560460408391522;0.3385580739285609;0.03986577582446097;0
-0.5400588395252109;1.1690226621487269e-05;0.12407957501011112;0.13355363203025034;-0.00952396609906216;-0.7020467990928262;-0.043764480612974554;-0.2522791463044662;0.3382470786047512;0.04403081268270794;0
-0.5755919161876664;1.245938303249606e-05;0.1322433688940428;0.14234076983481306;-0.008725259075089089;-0.6796329280218126;-0.04508875385479809;-0.2634382065664104;0.3079875812170103;0.049289464305348224;0
-0.634048623389672;1.3724749145822073e-05;0.14567391174469227;0.15679679757101364;-0.0033395431439674638;-0.5938700164181586;-0.0449297970905079;-0.2901928041797188;0.3317083447782764;0.05429526737868747;0
-0.6367833825865329;1.377714667193775e-05;0.14802795672656438;0.1559472992039519;0.00026469501590536775;-0.5900459668883988;-0.04464048501095145;-0.2942776539052009;0.3295724074438452;0.05136090099246254;0
-0.6389033556009747;1.379970032223649e-05;0.1509757198113301;0.1599860308596328;0.00026360264031206616;-0.5876108934097756;-0.04445625722663781;-0.2930631930825044;0.3282122879384367;0.04763767619047388;0
-0.6389142828415061;1.3799936340162143e-05;0.15097830196712927;0.15998876711985985;0.0002636071487395617;-0.5876209433891892;-0.044203547596668565;-0.2930682053773587;0.3282179013924657;0.0475152262377559;0
-0.658902364865975;1.4231984647727765e-05;0.15583013778455085;0.1644768092588353;0.0002565200292437441;-0.5718226622577517;-0.04223054599764581;-0.2851890207578771;0.31939371168836533;0.04623777193567063;0
-0.5901424743253703;1.2746802989968227e-05;0.13956845200478807;0.14731279831556626;0.00022975082932463265;-0.6377049520605462;-0.03782356876535321;-0.2878278483081136;0.3430109993617343;0.041412619824120915;0
