-0.9999140148956727,8.82491396343176e-06,-3.642986021733096e-07,8.253798978038312e-06,0.0
-0.9999140148956727,8.82491396343176e-06,-3.642986021733096e-07,8.253798978038312e-06,0.1
-0.9999140148956727,8.82491396343176e-06,-3.642986021733096e-07,8.253798978038312e-06,0.6
-0.9999149401445944,8.826044207112988e-06,-3.642774956884689e-07,8.246357636334452e-06,1.0
-0.999915030572689,8.823084758686318e-06,-3.6421247816802057e-07,8.2495887859481e-06,1.5
-0.9999151656567817,8.809281845390671e-06,-3.636541506880345e-07,8.240178053336727e-06,2.0
-0.9999154477189587,8.779992255888611e-06,-3.624450531723334e-07,8.212780651727606e-06,2.4
-0.9999159291199718,8.729781174727617e-06,-3.603609533935248e-07,8.162349886972692e-06,2.9
-0.9999160656700009,8.71560205753815e-06,-3.597756466044535e-07,8.149092405110049e-06,3.3
-0.9999161698135385,8.705009309225688e-06,-3.5932924669263593e-07,8.138981231201066e-06,3.8
-0.9999165471962803,8.665821545889253e-06,-3.5771163676494444e-07,8.102341583963702e-06,4.3
-0.9999165916777841,8.661202546508918e-06,-3.575209716537595e-07,8.098022926978048e-06,4.7
-0.9999167907976921,8.671586959776836e-06,-3.5785352735247357e-07,8.096092358401685e-06,5.2
-0.9999167907966519,8.73376289674694e-06,-3.604474800731361e-07,8.157396407944662e-06,5.7
-0.9999167907966519,8.73376289674694e-06,-3.604474800731361e-07,8.157396407944662e-06,6.1
-0.999916801822055,8.732605654878694e-06,-3.603997200274174e-07,8.156315535842825e-06,6.6
-0.9999168551687547,8.727006309999916e-06,-3.6016863180399344e-07,8.151085708065155e-06,7.1
-0.9999168018216918,8.754952109811466e-06,-3.6131887454222947e-07,8.176804870864101e-06,7.5
-0.9999168018216918,8.754952109811466e-06,-3.6131887454222947e-07,8.176804870864101e-06,8.0
-0.9999167382323144,8.739280123767092e-06,-3.606751792447207e-07,8.162549537060724e-06,8.5
-0.9999165671135591,8.67699567022965e-06,-3.580855381213575e-07,8.102262304463001e-06,8.9
-0.999916565205696,8.619647031549699e-06,-3.5550824246771313e-07,8.02409489702832e-06,9.4
-0.9999163510234806,8.629043947498005e-06,-3.5590400875941717e-07,8.03383981663367e-06,9.8
-0.9999163510240215,8.59942799514692e-06,-3.5461675033624804e-07,7.998231900174142e-06,10.3
-0.9999159613267897,8.514516041773886e-06,-3.511385322913916e-07,7.922223822192322e-06,10.8
-0.9999155759700706,8.497990571549742e-06,-3.5045706807731085e-07,7.902938252019735e-06,11.2
-0.9999155306551178,8.489374793167462e-06,-3.500246007083639e-07,7.886747304486583e-06,11.7
-0.9999152992031439,8.51263626143281e-06,-3.5098369208315183e-07,7.908357532166456e-06,12.1
-0.9999152992031439,8.51263626143281e-06,-3.5098369208315183e-07,7.908357532166456e-06,12.6
-0.9999152992031439,8.51263626143281e-06,-3.5098369208315183e-07,7.908357532166456e-06,13.1
-0.999915334747756,8.522271612335847e-06,-3.5145841801905504e-07,7.925519068556505e-06,13.5
-0.9999155759655308,8.75660211005525e-06,-3.614726942557339e-07,8.189364927755909e-06,14.0
-0.9999155759643467,8.837245818872414e-06,-3.646513629804246e-07,8.246999274885354e-06,14.5
-0.999916390330331,8.758402128009763e-06,-3.6161181686983136e-07,8.198811504795758e-06,14.9
-0.9999168362471672,8.762737236494858e-06,-3.617134190716825e-07,8.172039195681944e-06,15.4
-0.9999171420998296,8.736177716721089e-06,-3.603948588668478e-07,8.163373808085911e-06,15.9
-0.9999171420998296,8.736177716721089e-06,-3.603948588668478e-07,8.163373808085911e-06,16.3
-0.9999171420998296,8.736177716721089e-06,-3.603948588668478e-07,8.163373808085911e-06,16.8
-0.9999171421000039,8.736177716722612e-06,-3.6039485886691065e-07,8.141984760453431e-06,17.3
-0.9999171421000039,8.736177716722612e-06,-3.6039485886691065e-07,8.141984760453431e-06,17.7
-0.9999164187096304,8.733027586893811e-06,-3.6038445641505686e-07,8.15281020793076e-06,18.2
-0.9999157762847056,8.712211898683188e-06,-3.596647063823103e-07,8.150449739789948e-06,18.6
-0.9999157762847056,8.712211898683188e-06,-3.596647063823103e-07,8.150449739789948e-06,19.1
-0.9999150363172175,8.621409764806324e-06,-3.5578699887819386e-07,8.049822737664474e-06,19.6
-0.9999150363172175,8.621409764806324e-06,-3.5578699887819386e-07,8.049822737664474e-06,20.0
-0.9999150363172175,8.621409764806324e-06,-3.5578699887819386e-07,8.049822737664474e-06,20.5
-0.9999150363172175,8.621409764806324e-06,-3.5578699887819386e-07,8.049822737664474e-06,21.0
-0.9999150154394704,8.623528263650587e-06,-3.5587442475939995e-07,8.051800783092251e-06,21.4
-0.9999152589629213,8.598817544058083e-06,-3.5485466662195164e-07,8.028728348552392e-06,21.9
-0.9999154710966948,8.575555163765384e-06,-3.5366875739499185e-07,7.98031490208858e-06,22.4
-0.9999155476173545,8.567792060493183e-06,-3.533485953721984e-07,7.973090645752226e-06,22.8
-0.9999154710966948,8.575555163765384e-06,-3.5366875739499185e-07,7.98031490208858e-06,23.3
-0.9999155476169036,8.600166427314967e-06,-3.546431305747193e-07,7.994692208127313e-06,23.7
-0.9999156676488685,8.587943041849772e-06,-3.5413907757478783e-07,7.983329380981882e-06,24.2
-0.9999156676488685,8.587943041849772e-06,-3.5413907757478783e-07,7.983329380981882e-06,24.7
-0.9999159694727471,8.673475914278726e-06,-3.579641186148803e-07,8.101766605092964e-06,25.1
